Genomic Peptides,Substituted Peptides
5.207450786,
4.110699987,
6.015616623,
6.419256314,
5.131601834,
3.748004964,
4.96541798,
4.31943144,
5.651354976,
4.851359338,
0,
4.300716539,
4.984481942,
6.467153625,
4.009078824,
5.699701556,
4.914572194,
3.948144726,
4.404591419,
4.221625491,
4.95659779,
0,
4.768167134,
5.442405698,
4.303186874,
5.729197142,
5.078102274,
0,
5.874551351,
5.882030571,
2.983754572,
4.223098586,
0,
3.98220622,
4.255505852,
0,
5.354658904,
5.005639558,
4.459163498,
3.88193964,
4.77633618,
0,
5.353053264,
5.214376624,
0,
5.294561333,
4.597009491,
3.623844073,
5.045920517,
4.857734087,
3.741217329,
4.208829173,
0,
2.988156134,
0,
3.49862148,
5.17157847,
5.216026562,
5.407443425,
5.092079844,
5.836668456,
4.968071126,
5.645462039,
4.645705348,
0,
4.213595525,
4.28306719,
0,
4.649989235,
4.075690802,
4.983198515,
0,
0,
3.533442337,
4.508198559,
4.792619865,
4.363933352,
5.186635192,
0,
5.374898152,
4.685511251,
5.756685652,
3.747236112,
5.213553718,
5.59397306,
6.522338238,
0,
3.971160486,
0,
3.750375232,
5.41941134,
4.753240559,
4.617750278,
4.315436948,
3.882220368,
4.48621142,
5.421820772,
5.549233372,
5.600420326,
6.253657743,
0,
4.739267361,
4.938358045,
5.240028149,
6.103943954,
5.715695152,
5.270867174,
5.542909014,
0,
3.809903647,
4.072356086,
4.517673992,
5.38210455,
0,
0,
0,
5.17324614,
0,
0,
0,
5.293698562,
4.909543364,
5.411448867,
4.508240982,
4.252811371,
4.834307849,
5.73001419,
2.865419064,
5.503511473,
5.236767497,
0,
4.389990726,
5.033699774,
3.912516235,
5.678101539,
5.606399414,
5.947599682,
3.91243017,
4.005140986,
0,
5.936065841,
4.846825731,
4.873002468,
4.48315467,
5.421657278,
4.832178659,
5.003548554,
0,
3.759459182,
5.118639288,
4.705565079,
5.034359897,
5.393567224,
3.540105261,
0,
4.657716463,
5.653455972,
5.290358029,
3.32118071,
4.999624642,
5.479980603,
5.929048983,
5.796321873,
6.08773096,
4.63606746,
4.032910301,
3.686239772,
5.76864164,
5.991985042,
5.502159841,
5.478500244,
4.730292175,
6.328138241,
5.429532297,
4.82705943,
5.668650616,
4.794072298,
4.602551389,
6.20194551,
3.797596566,
5.474432397,
4.651610781,
3.692342298,
5.30437539,
4.672637223,
6.091043095,
5.8567989,
4.743025963,
4.244553274,
4.27755352,
5.744802655,
5.631493427,
5.18847589,
2.222240307,
4.282579361,
5.985756567,
4.649427794,
0,
5.486794255,
5.296472904,
3.998763673,
5.209019885,
5.066475834,
4.899041246,
3.968413643,
5.038827251,
4.420186804,
4.954395576,
4.074473977,
6.029507544,
5.269187425,
0,
0,
0,
5.319418229,
3.258454405,
5.21512319,
4.843548658,
5.48184918,
5.65798972,
5.238132332,
4.622108888,
5.872420005,
4.494846422,
3.829668813,
0,
6.035994978,
3.903018865,
5.670086701,
5.546398407,
0,
3.039915945,
4.873659463,
5.033414398,
5.316065429,
4.868881619,
3.490970232,
4.290267375,
4.75618105,
4.231559447,
6.697409762,
0,
5.643181626,
4.923074434,
5.359037375,
4.201064858,
3.140788578,
5.126707286,
4.350444163,
4.188181276,
5.940501397,
0,
4.512485864,
5.190686442,
6.034920167,
0,
3.641837853,
1.41594108,
0,
5.557192252,
5.528902291,
3.414372771,
4.779475601,
5.157812973,
4.9854191,
4.811899068,
4.490138176,
4.939578293,
4.746859623,
0,
0,
5.023189764,
4.317366694,
3.940564295,
0,
5.129706157,
4.004636875,
5.5909532,
4.851853713,
5.94269058,
4.723497655,
4.152593772,
4.964233506,
5.949319649,
5.443773365,
4.920428248,
4.865716993,
5.567639879,
4.044270203,
4.48072904,
4.439189053,
5.544614093,
4.549538728,
4.755872821,
5.642820476,
5.086280618,
4.947758671,
4.64183285,
5.212276317,
5.097809991,
4.989877883,
5.004533266,
4.251703056,
5.287154821,
5.504459499,
4.988516845,
6.686538654,
5.145692468,
0,
5.311446691,
4.700428723,
6.128894836,
3.715890412,
3.517455341,
4.517794574,
6.121792785,
6.312394071,
3.07022485,
0,
0,
4.651032529,
4.364339406,
4.581149941,
5.645304997,
5.118806776,
3.794702562,
3.727538085,
0,
4.881786698,
5.101697113,
3.998952348,
6.043827583,
6.569333575,
0,
4.403084506,
4.866443767,
4.560315753,
3.61981485,
3.63442235,
3.619094688,
0,
3.71326292,
0,
5.175982904,
5.776756652,
5.194859515,
3.209744165,
0,
5.260079043,
3.899869563,
6.098692825,
5.611106965,
5.510503089,
4.987296515,
5.099725676,
4.773890748,
4.607595144,
4.111393723,
5.229709148,
5.224904857,
3.632416392,
0,
4.679497832,
5.270518772,
4.779557612,
5.773922497,
4.485741707,
5.153087463,
3.816776247,
5.539799045,
0,
0,
4.153714615,
0,
4.784082403,
0,
3.115930208,
0,
0,
6.18690483,
4.700568182,
5.85556141,
3.776369599,
4.219588141,
4.148987427,
6.467030514,
6.375280355,
5.862742424,
4.696597051,
5.014542148,
3.972592371,
3.411764951,
5.505583865,
4.371827066,
5.189550221,
4.304357289,
5.399104528,
4.60956579,
5.103314711,
6.078581768,
0,
5.131335126,
4.227021932,
4.475578728,
4.882876449,
4.039650993,
5.683519366,
4.352676844,
5.309900457,
4.051955976,
4.714674562,
3.579012955,
4.180305064,
4.690417151,
4.629115076,
0,
5.138183089,
5.748740722,
4.469316085,
5.521549631,
5.173143857,
4.238073415,
5.455416693,
5.389519837,
4.95618022,
3.683581558,
5.11472414,
5.558117408,
5.244613686,
4.54198699,
5.115013664,
4.765444452,
0,
4.170112269,
4.743765294,
3.402912937,
2.925181577,
4.678423088,
0,
5.074782939,
3.917557076,
6.745633218,
5.639569317,
4.682364895,
5.09566528,
4.573841665,
0,
5.0665147,
4.612298829,
4.075393544,
0,
3.794939882,
4.645922236,
0,
7.133678845,
3.684209247,
5.306739866,
4.392404524,
3.8719964,
4.236002604,
0,
5.92927561,
6.183653721,
0,
4.841529419,
4.414036249,
0,
6.748183725,
3.636672307,
5.370788447,
5.099284752,
5.002680806,
0,
0,
4.372301151,
5.354038966,
5.572490242,
4.710622825,
5.231022437,
5.149790404,
0,
4.571329456,
3.580301355,
5.221930642,
5.379100998,
0,
4.712021428,
3.897101167,
4.515701323,
5.416161967,
0,
0,
4.922960028,
5.988309467,
0,
4.076463632,
5.076783628,
0,
4.478589119,
0,
4.933796175,
5.348965831,
0,
4.553640342,
5.357515894,
4.01985915,
4.813305041,
5.079997538,
0,
5.632895757,
4.439418628,
3.084644187,
5.224419758,
4.661520872,
3.355321998,
5.594817443,
0,
3.953869338,
4.713834726,
3.923049994,
5.008240538,
0,
4.951348935,
5.502826733,
4.567415092,
0,
4.497142359,
5.006955779,
4.914265712,
3.799871649,
0,
5.680072951,
3.657728106,
3.307100714,
4.779735544,
5.892878586,
0,
5.159908239,
5.107457447,
6.105501025,
3.89142795,
3.515882318,
4.648075138,
3.960772158,
4.395497368,
4.891032094,
6.265747459,
4.705598181,
3.931250438,
5.860486181,
4.493978516,
4.17749581,
4.321554232,
3.511179367,
4.82458217,
5.42158457,
4.324434617,
3.240936197,
4.477347753,
5.014280594,
4.94309695,
4.404923776,
4.277304345,
3.911165602,
0,
0,
4.534561786,
3.022970385,
0,
3.706600959,
4.351140574,
0,
3.693325877,
5.711234802,
0,
5.143793251,
5.480425734,
0,
5.021322351,
3.730363359,
5.41210982,
5.610368202,
4.50883588,
3.070271768,
6.026962574,
4.103333437,
3.681472076,
5.921382524,
5.451775995,
4.687663063,
6.030608916,
0,
5.181973754,
4.603256235,
5.153827145,
3.380149169,
4.673828672,
5.428837615,
3.658894931,
0,
0,
5.648189006,
4.262508066,
5.033336618,
3.837182423,
3.911098349,
3.10134833,
4.567355046,
5.036821503,
4.878535755,
0,
3.502614591,
4.406087393,
4.671900671,
4.256196015,
5.179410393,
6.42012803,
5.579249229,
0,
4.162510361,
5.306319062,
3.49493715,
5.935641541,
0,
4.898392539,
5.121047114,
4.072234563,
5.603913386,
4.766119242,
5.730122409,
4.614022804,
5.116662369,
6.504687554,
4.822702992,
5.469532523,
6.033435242,
5.287951675,
5.901046979,
4.738063198,
3.575861633,
0,
0,
5.231696532,
4.547991909,
4.142053947,
5.028084391,
0,
5.826926492,
4.318592101,
4.697452267,
5.458787524,
5.018762893,
4.456821303,
0,
4.192483262,
4.35498738,
4.961278803,
5.328999101,
4.993810123,
5.541096297,
5.563425134,
0,
5.044460679,
5.288901818,
0,
0,
4.387736056,
4.317662472,
0,
5.197299653,
5.502894561,
4.069749732,
4.647906693,
4.528505326,
4.726296449,
4.931143448,
6.103404185,
0,
4.673597684,
5.180210431,
4.863784918,
6.398190633,
4.420460211,
3.717676909,
3.666727589,
5.688958228,
5.379771229,
4.872739672,
3.95817662,
3.342305011,
3.920593592,
4.515242718,
5.285875328,
3.241046829,
0,
5.376764309,
3.167499582,
4.17742608,
5.041543422,
6.007547768,
5.57739365,
5.268025168,
5.370493441,
5.722711103,
0,
0,
4.165774862,
4.985529296,
0,
4.412439697,
3.777874589,
4.389581001,
6.038523737,
3.567632778,
5.708823895,
3.139922828,
4.172570358,
0,
4.203208665,
4.130980546,
4.921641156,
0,
4.786595382,
5.01031285,
5.273069742,
4.595238986,
5.479506467,
5.203218712,
5.114134393,
4.480834807,
5.044647043,
0,
5.783713753,
5.389408399,
5.489929316,
5.138035773,
6.787605683,
5.130668127,
4.841396859,
5.269098689,
0,
4.899517315,
5.371153037,
5.691281756,
4.858530148,
5.419562205,
4.595438613,
4.340131132,
5.856880231,
5.42569721,
4.43137631,
4.68502909,
4.21168121,
4.828581362,
4.816560776,
4.165333687,
5.978912254,
4.256577667,
4.642975895,
3.114674356,
5.22783683,
0,
4.799848749,
3.806809516,
5.571236644,
5.804509303,
0,
4.477830327,
6.100181531,
4.310396574,
4.371639682,
4.737522597,
5.028230137,
3.888820013,
4.667334566,
0,
6.239771196,
5.651168325,
0,
5.018979115,
5.493561126,
5.5905004,
6.617082556,
5.752782569,
5.304752402,
4.986481726,
5.337216915,
5.364213264,
5.567503812,
6.150240474,
0,
6.04066411,
5.751916272,
3.69130831,
5.031267807,
4.670559397,
0,
4.979835829,
5.313753464,
4.427039267,
3.906014861,
6.095937611,
5.45660802,
3.562463693,
5.335154808,
0,
4.182750459,
4.363527068,
5.411318785,
6.612934868,
4.056306713,
3.59885313,
4.314116763,
5.423839664,
5.487638056,
4.770557328,
0,
0,
4.465995741,
4.709491378,
5.891664079,
4.630258345,
4.740983342,
4.735817453,
4.85490046,
5.40744742,
3.930386171,
4.766875526,
5.449414483,
5.470927094,
4.705711204,
5.62528279,
5.464734548,
0,
0,
5.140045411,
4.454250613,
6.021886553,
5.191100349,
3.759167173,
4.989780245,
5.877107094,
4.940555351,
0,
0,
4.675733737,
4.656738874,
4.494653051,
5.737201981,
4.113858891,
4.219421491,
3.657120036,
5.629377685,
5.422760246,
0,
5.079577619,
4.035344272,
5.537026951,
0,
5.528983291,
4.903433077,
4.780347589,
5.214092574,
6.413770283,
4.069870178,
4.286158492,
4.930267153,
0,
4.08492461,
4.505539335,
5.468026579,
5.11275939,
0,
2.563484645,
4.556959899,
5.176030099,
5.223244237,
0,
0,
5.214371792,
7.033594226,
4.404459892,
4.875265604,
6.498716715,
4.781214036,
4.209680069,
0,
4.816726974,
5.88105187,
3.305488022,
4.684854693,
4.436474495,
0,
0,
5.510100053,
0,
0,
4.870785413,
0,
4.57272013,
4.800468442,
5.492067128,
0,
5.461401281,
7.337512885,
5.769793506,
4.464594904,
0,
5.067056951,
5.211153497,
4.864746557,
0,
0,
4.416512297,
6.513890112,
6.202292193,
0,
4.502451128,
5.219754805,
3.82284718,
5.982780871,
4.140296564,
4.573997423,
0,
5.466598801,
4.985308431,
5.344602459,
0,
5.408369742,
5.882423038,
5.260152196,
5.743562531,
5.732280765,
4.468950625,
0,
5.908090036,
3.676255895,
5.309585835,
4.003461221,
0,
5.419717913,
0,
5.333601167,
4.282890174,
3.320959255,
4.733997959,
5.40729505,
4.21771185,
5.27777843,
6.050431643,
0,
4.139032615,
0,
5.656538456,
4.561955554,
5.279447746,
5.35686339,
4.371733301,
4.971912438,
0,
5.009087237,
4.647846479,
5.715271654,
5.110075211,
4.959593025,
5.618006891,
4.275661874,
3.794909839,
3.952641939,
6.559115645,
5.884624968,
3.948269645,
3.278602715,
0,
5.931249436,
4.626084956,
4.501230782,
4.969567404,
6.051691472,
6.490283348,
5.659203282,
3.960127202,
5.60280603,
4.770393346,
4.160715052,
5.355766793,
4.652188457,
3.945106571,
4.911092428,
6.102474324,
5.700169841,
4.567084621,
5.361311851,
4.913136917,
3.3289821,
4.87085667,
3.699029064,
4.961460853,
5.231295787,
0,
0,
4.643479671,
5.008311952,
4.900416291,
3.29780536,
4.633991344,
0,
0,
0,
0,
6.272988816,
5.814354091,
5.66400667,
7.096619844,
1.535800291,
5.492361048,
5.068013491,
4.077532434,
0,
4.670094473,
5.042724545,
0,
5.745772894,
5.107388574,
6.165517597,
5.362491329,
5.974430754,
4.718866385,
4.964553962,
5.283857107,
4.91237576,
3.691221045,
5.105590088,
5.697576765,
5.059057733,
4.970764472,
5.679266749,
5.163353189,
3.431709936,
5.038149673,
5.077160259,
4.327304506,
2.56505167,
6.700778264,
6.444647926,
3.842297946,
5.368838815,
5.568906512,
4.183106347,
5.139808615,
5.542970763,
5.168567837,
0,
5.225654197,
4.767220972,
3.309473453,
3.710749722,
5.876952521,
0,
5.583225787,
4.365984164,
4.86817841,
0,
5.167512729,
3.803643426,
0,
5.500491927,
4.838348813,
5.488559409,
4.796925879,
4.941783224,
4.616636903,
4.587416308,
5.421381735,
0,
5.287033805,
5.232216134,
5.554698005,
5.853543752,
0,
0,
0,
4.528977266,
4.843209038,
5.716439382,
4.892572531,
0,
0,
5.51267419,
6.15303615,
4.845497618,
0,
6.236841605,
5.629187057,
0,
5.075134891,
5.427653946,
4.112114485,
4.250653434,
0,
0,
4.826929605,
3.604767072,
3.117421449,
6.030157331,
3.39887898,
3.756918422,
4.319350362,
3.663314222,
6.046688837,
5.852800772,
5.343772225,
5.421218375,
4.822260789,
3.83879905,
5.157399439,
4.15913509,
6.027253842,
5.099126614,
4.060090234,
5.522126734,
0,
5.739989679,
4.558828453,
4.66259206,
5.263583448,
3.786760292,
5.720349424,
5.586628774,
5.435323099,
6.431892463,
4.532666314,
5.443706477,
6.227794986,
5.516706208,
5.828229172,
4.543456588,
4.680069579,
5.071609454,
4.682827087,
4.987335682,
4.804558015,
4.763374722,
5.542167052,
0,
5.674363052,
0,
6.038512301,
4.828204435,
4.649106161,
5.324851132,
6.057117413,
0,
0,
5.660582198,
5.685273667,
4.662407838,
5.275775369,
4.735022143,
6.476017427,
0,
4.99813764,
6.369618357,
5.596619075,
5.671139589,
4.667573913,
5.397665867,
5.45561844,
0,
5.504772192,
4.875766113,
5.841620067,
3.701717329,
0,
4.440201692,
5.92292812,
5.616933958,
5.413866774,
4.624065637,
5.788507175,
3.842490292,
4.75915518,
0,
4.140008506,
4.921582024,
4.000777039,
4.862154937,
4.987989631,
6.113888923,
5.342358436,
5.668049671,
0,
5.993133224,
6.49582455,
4.459382405,
5.321452316,
5.10302143,
5.546519656,
4.653569328,
5.003072091,
4.146728746,
6.112236152,
5.373418882,
5.228420759,
0,
6.338290086,
0,
5.11120983,
5.092949838,
6.736055375,
5.59809814,
6.243584482,
4.613443071,
0,
6.173772081,
3.885012061,
5.63707796,
5.327412273,
0,
5.199445371,
0,
0,
4.905385011,
6.182130431,
0,
6.795538595,
0,
5.14208309,
5.89232873,
5.446934844,
3.56579943,
4.568508826,
5.114117029,
5.675297077,
4.610648433,
4.909597082,
4.804577188,
4.18838484,
4.325490808,
6.08969095,
5.216122962,
5.287552129,
3.985786336,
2.398375822,
4.20562984,
3.205266904,
4.020112196,
4.577172775,
5.807228693,
0,
4.993901096,
3.696776237,
6.543006907,
4.950886566,
3.946947442,
5.155650486,
5.943122145,
5.839573008,
5.731717458,
5.621250548,
3.905045873,
5.736967873,
6.615815876,
5.737012606,
5.313573303,
6.092148948,
4.548683791,
5.191684216,
5.021607212,
0,
5.654196695,
5.930899323,
4.69744641,
5.208070513,
0,
4.912093381,
5.520813956,
4.59935646,
4.634387671,
4.753925381,
0,
5.304216265,
4.811871713,
4.813948749,
0,
4.674845954,
4.480438937,
1.237468333,
5.051153256,
5.318023347,
4.550953179,
0,
3.674616104,
5.350889358,
4.93704844,
4.237891186,
4.363453838,
0,
4.75309653,
5.039779328,
4.739031009,
6.441193255,
4.935949291,
5.671003779,
0,
4.198452343,
4.236751031,
5.051999709,
6.131148303,
5.530672938,
5.650010265,
4.588178035,
4.348409607,
5.876321317,
0,
5.285382543,
6.483894707,
0,
0,
4.608184251,
4.918449108,
5.095592208,
0,
4.502471203,
4.89508487,
3.983960606,
5.706946513,
4.750916008,
0,
4.629761714,
4.926199245,
5.120547073,
4.828165396,
5.000230493,
5.525837164,
5.16453619,
5.509423811,
4.609517755,
5.031286526,
5.250721561,
0,
0,
3.869317044,
4.168649489,
6.890449376,
4.899028424,
4.63581691,
5.355432707,
5.537368506,
4.812384599,
5.072817189,
3.735389925,
3.730348006,
0,
5.293567853,
4.422142404,
0,
2.823762359,
3.942240574,
4.330313752,
6.341882847,
4.800455846,
3.470017184,
4.92605719,
4.973455585,
4.953079742,
3.972247979,
6.132425389,
4.485649387,
0,
5.280037107,
2.05308613,
4.03997378,
4.612409927,
3.781647182,
3.759389656,
5.923410367,
3.954696737,
6.143709606,
5.205043816,
5.665675109,
0,
6.820838747,
5.37758398,
6.534713429,
0,
4.918437162,
0,
5.180745931,
5.11081177,
5.787867733,
5.444599722,
3.723716006,
0,
5.553185951,
3.652444678,
3.668954414,
5.041751343,
0,
0,
6.038463816,
3.755476341,
5.485958503,
5.43314047,
4.89978404,
4.164171366,
0,
5.075967075,
6.20149598,
4.540271799,
4.011454898,
5.002689095,
6.592505925,
5.797938992,
0,
0,
5.402245822,
5.720718064,
4.655193794,
5.886519466,
0,
3.575720222,
6.886298755,
3.991403214,
0,
5.885520611,
0,
4.809442897,
3.801290491,
5.516987931,
5.315079321,
3.771020397,
5.947450767,
5.167256456,
0,
0,
0,
5.927498453,
4.930866721,
5.081483229,
0,
4.76699032,
4.400781989,
0,
5.915745711,
4.4983302,
4.959991557,
3.578600019,
4.539494803,
3.807111486,
3.391073494,
4.630600745,
5.98635092,
0,
0,
4.372173811,
4.620612653,
5.890110588,
0,
5.36252363,
4.909680283,
3.538742342,
7.025751834,
5.515986341,
4.869939014,
5.116212795,
5.69610346,
5.709986795,
4.587719482,
5.445873554,
3.242999085,
6.595533366,
5.61781632,
4.522983115,
4.861836573,
5.980139107,
3.1986285,
5.99632214,
4.317361633,
5.237009086,
5.187541733,
0,
4.135565299,
4.79815683,
4.868836996,
5.019271561,
6.500392295,
5.534013585,
5.528780408,
3.023955406,
5.812155489,
4.744263474,
6.107441146,
3.681867707,
0,
0,
5.531401549,
5.840022213,
5.255890592,
4.68574781,
4.410919827,
6.937633478,
5.71899697,
6.116329366,
4.623840511,
4.567917626,
5.259961662,
3.841918999,
3.496071138,
6.244174341,
4.540155822,
4.995494022,
4.805776961,
4.831760016,
5.264190572,
5.317539638,
7.316285043,
6.451649306,
4.167784054,
0,
5.490436573,
5.417820646,
4.979964233,
3.975933187,
4.142168946,
6.147534703,
6.721419461,
5.320075546,
5.615127452,
3.365438375,
5.014588458,
5.410619931,
4.663389337,
3.538916159,
4.518332676,
3.694257449,
4.081429225,
6.265832936,
6.717314725,
0,
5.406873378,
4.358927655,
5.579356482,
5.87355929,
5.564953333,
4.950788353,
5.453852408,
5.786512565,
5.063653166,
6.489865345,
4.609883786,
4.414875688,
5.678959157,
4.937095925,
3.408922594,
3.600043339,
6.039289977,
6.197492186,
5.821656395,
0,
5.457320633,
5.025784849,
5.549091074,
5.896802577,
5.099761337,
3.338513267,
4.199803676,
5.365033426,
5.669949989,
6.194131282,
6.363288396,
4.619117602,
6.680891453,
0,
4.715270723,
5.24147704,
4.20839685,
4.766838099,
0,
5.589576372,
3.655568961,
5.620744036,
6.817282133,
0,
4.312754043,
0,
0,
5.142535043,
4.957259626,
4.961649051,
4.644987994,
6.977115702,
3.785452061,
6.292014731,
5.570464359,
4.825573824,
3.861094577,
5.751521143,
5.581473969,
4.429314326,
5.686934294,
4.519992436,
5.689996278,
0,
3.789349826,
5.215307131,
0,
5.322358183,
4.907139952,
3.339873208,
6.252216061,
5.184004129,
5.611141128,
4.586264137,
0,
3.972629561,
0,
4.618797241,
4.786539027,
0,
0,
6.589971463,
4.568820446,
3.867191502,
4.296542518,
4.040520813,
4.577984272,
0,
3.505736152,
4.611714006,
5.197454269,
4.971715201,
3.385854269,
4.720419306,
4.923811332,
4.837275564,
3.647765255,
4.840744638,
4.942826936,
3.964045023,
2.713567819,
6.000411006,
4.567835918,
0,
5.821880323,
4.520865138,
3.59406068,
3.475449772,
4.547623685,
4.059696374,
4.610341723,
0,
4.53495513,
5.444743499,
3.459706032,
4.31423415,
3.050011049,
4.597791477,
0,
5.102037095,
5.055618133,
5.244436068,
5.654832051,
4.011837028,
0,
0,
5.697750358,
3.754640392,
5.511926186,
5.859805332,
4.55388259,
0,
4.60024204,
5.705915896,
6.041245757,
4.932839707,
6.182047504,
0,
6.310741554,
5.273128457,
4.503954105,
5.530888535,
4.960110302,
0,
4.342919072,
6.045720026,
4.368187665,
6.201359306,
6.1708791,
5.839828983,
4.242182565,
5.271491547,
3.707244077,
5.95469131,
5.986649612,
0,
4.718735315,
5.065031029,
4.120220199,
0,
6.677609212,
4.878690368,
5.443691827,
0,
4.880007531,
5.231379445,
4.76387944,
3.96811266,
5.739545398,
3.543589064,
6.044811294,
5.435105791,
5.624069023,
5.283994953,
5.333021762,
5.791832382,
5.538670874,
5.587902475,
4.270765074,
4.653258759,
4.404507531,
4.072241668,
5.890552359,
5.479688657,
0,
0,
6.391118076,
6.699459322,
4.91925273,
4.560283675,
4.49619004,
6.038569192,
0,
0,
4.138368359,
0,
6.804710819,
5.085727757,
3.706608214,
6.228147136,
4.722628124,
4.336903636,
4.518011486,
4.250563589,
3.840925335,
4.948626974,
6.314354571,
5.870497943,
3.677648464,
6.048227008,
5.663485487,
0,
6.651260885,
4.015627711,
4.270018463,
5.059798226,
6.229657027,
4.681144506,
4.326052596,
3.471913656,
5.163758191,
5.322178837,
3.820635734,
5.120200903,
4.750847675,
4.631720848,
4.687917779,
0,
6.582819111,
5.549742072,
0,
4.977190147,
4.782897237,
0,
5.097819487,
5.367053226,
4.690007343,
5.301862519,
5.188734939,
4.76129493,
4.584653241,
4.950988145,
5.619177194,
0,
5.368083087,
0,
4.439881453,
5.862936867,
0,
6.154485244,
6.140650334,
5.003581678,
4.853635922,
4.75949852,
0,
2.502047288,
5.813078997,
0,
5.21288549,
5.50332892,
6.254722944,
4.11233184,
4.25048058,
4.60759583,
5.210898946,
4.805763496,
5.19693414,
5.663584752,
4.424805673,
5.917938709,
5.38847277,
4.994141903,
4.352637767,
4.443803617,
3.510867394,
4.466143791,
4.765833689,
4.717924391,
0,
0,
3.838081663,
4.855929403,
6.162673821,
4.949109933,
3.383943123,
5.853926626,
3.652604172,
4.368233743,
4.770022984,
4.996221942,
5.271570936,
3.893515592,
0,
5.118549967,
2.475350069,
0,
5.199224899,
5.742864345,
5.552492355,
0,
6.362284661,
4.579190013,
0,
3.785186138,
5.74220598,
5.502495719,
6.009719177,
3.569403642,
5.3193327,
5.915681755,
6.630713252,
3.251820659,
4.824440894,
0,
3.868407187,
2.930279508,
5.016623067,
4.806849825,
4.71177385,
4.689754479,
0,
0,
4.779235892,
0,
5.114217583,
4.711337718,
5.723261005,
5.002494312,
6.166835959,
4.97325452,
3.922860966,
5.268103752,
5.358567569,
6.142146777,
5.636459165,
4.546312945,
4.462196453,
5.332238664,
4.196066727,
5.332555946,
4.354094257,
0,
4.839883217,
4.072197713,
3.857124106,
0,
5.479194369,
5.154319584,
5.940983533,
5.175613527,
5.852549603,
4.503988616,
4.360656452,
5.030223107,
5.189271677,
5.546226261,
3.264927563,
3.746928765,
6.138666806,
3.690470662,
5.144695388,
3.868899299,
4.683636135,
3.91276663,
5.0393952,
4.63048135,
3.93355845,
5.077835093,
5.334223953,
4.184197246,
3.405856694,
5.338802775,
4.663006347,
4.124475532,
3.796724888,
5.405647004,
4.58008286,
4.477615345,
5.73273079,
4.5406837,
4.405523321,
5.549689821,
6.047732937,
5.651907984,
5.622046185,
4.379101048,
4.756294045,
4.378529859,
4.970499283,
4.768165358,
3.280630947,
5.489436907,
6.317984451,
4.910107298,
5.349886182,
4.848035239,
5.14570576,
4.915828952,
4.413805414,
4.195926567,
5.375354859,
0,
4.428353442,
4.709304584,
5.060806151,
4.812160058,
6.576460622,
5.467996261,
4.964215303,
2.816468665,
4.959319567,
6.498746936,
0,
6.449361808,
3.805440508,
6.077602784,
4.886954451,
6.674222283,
4.233813719,
0,
4.489596684,
5.850509757,
4.461966454,
5.326489703,
5.440433683,
4.537986159,
5.722634403,
4.210130713,
0,
0,
4.81849653,
4.961609641,
5.702566491,
5.935666839,
5.198551585,
5.662955123,
4.543876491,
5.453782616,
4.550108251,
4.734798422,
0,
3.596846935,
5.68019494,
5.675838693,
5.725093982,
5.925258923,
4.099226224,
5.532229455,
3.695496124,
4.19180923,
5.718999136,
4.94030459,
3.451421966,
4.55492872,
5.875189464,
0,
4.531140508,
3.761983587,
5.031215554,
5.604052567,
4.488915469,
0,
4.532761027,
4.110788733,
4.621674396,
6.300482521,
0,
0,
2.261184332,
5.006123306,
4.399261656,
5.019604151,
6.166323255,
0,
2.867618905,
6.414970931,
4.499881015,
4.223779139,
5.266818774,
5.23264163,
6.28781889,
3.650566691,
4.784796393,
3.86704961,
5.138361237,
5.710091598,
0,
6.621580737,
0,
3.979909454,
5.112605156,
5.576982446,
0,
4.432675955,
5.28930826,
0,
0,
0,
6.497092165,
0,
4.513908232,
4.918351402,
5.771758301,
3.304719463,
5.053459349,
6.536057561,
5.2867909,
0,
5.021749967,
5.611374485,
3.324073697,
5.829766577,
4.55705783,
4.078362554,
5.082817704,
5.262660987,
0,
3.962829529,
5.697765967,
5.604919245,
5.688809358,
3.930978458,
0,
0,
4.7110776,
3.978831425,
6.078709344,
3.588574767,
5.409811735,
5.43415847,
3.577098459,
4.554505514,
6.974267715,
3.892723373,
5.011745441,
5.909179575,
0,
5.043045768,
5.568505149,
4.814495233,
6.095699522,
5.411728667,
4.174211828,
4.916706498,
0,
4.973601937,
0,
5.317300098,
5.266520479,
4.358414535,
0,
0,
4.916163706,
5.076848316,
3.677058629,
4.483907419,
2.844349789,
5.137814858,
4.496088405,
5.684382071,
5.07485539,
5.542168128,
4.597341015,
5.097818579,
4.805920799,
5.934978786,
5.457380618,
4.583490311,
5.442642481,
6.128594699,
5.379074912,
0,
4.753157656,
4.993281078,
5.62189075,
5.649719247,
5.922907848,
4.208069548,
6.3814048,
4.850688891,
5.052757939,
4.737674784,
5.653158365,
4.184518047,
3.272847447,
0,
0,
3.610599805,
5.065938783,
0,
5.969617818,
0,
0,
4.619210188,
5.124382654,
4.05687384,
5.71174357,
3.616518574,
5.060809798,
4.510298264,
3.726787501,
0,
4.559882158,
4.744946335,
4.242803044,
4.435336113,
4.298285023,
0,
3.804433228,
0,
3.756844086,
3.382970902,
0,
5.727488513,
5.832128493,
6.177439113,
5.99195399,
4.441112712,
5.493112397,
5.073262138,
6.752072645,
5.415276312,
5.646271683,
6.025246279,
4.095325704,
4.117998081,
6.41538264,
4.65955823,
4.906457396,
4.382536246,
4.925347339,
4.653400079,
5.039259815,
0,
3.437455808,
5.314955233,
4.023272507,
0,
6.758998799,
5.239281877,
0,
5.640203857,
